Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Permitted,21/01253/B,"Alterations, erection of extension and creation of raised parking and vehicular access",29-Jul-22,Principal Planner - South (JS),The Mariners South Cape Laxey Isle Of Man IM4 7JB 
Permitted,21/01254/B,Alterations and erection of an extension,01-Apr-22,Head of Development Management,Windrush Hillberry Road Onchan Isle Of Man IM3 3BQ
Permitted,21/01256/B,Widening of access (retrospective) and the creation of additional hardstanding,21-Mar-22,Principal Planner - South (JS),1 Windermere Drive Onchan Isle Of Man IM3 2DQ
Refused,21/01258/B,"Conversion and extension of existing mill building to form a single dwelling with associated landscaping, garaging and new vehicle entrance",24-May-22,Planning Committee,Ballakindry Mill Ballagawne Road Ballabeg Castletown Isle Of Man IM9 4PD 
Permitted,21/01261/B,Alterations and erection of an extension to existing dwelling and erection of a detached garage,14-Jan-22,Head of Development Management,Crag Lea Clay Head Road Baldrine Isle Of Man IM4 6DN
Permitted,21/01262/B,"Third phase of development consisting of 128 dwellings, a neighbourhood centre with children's nursery and local shop units, and public open space including a children's playground",27-May-22,Planning Committee,"Field 434091 & Parts Of  Fields 435106 (formerly 432719), 434974 (formerly 434089) And 434090 Adjacent To Railway Terrace, Ballasalla Isle Of Man "
Refused,21/01263/B,Erection of a double garage,25-Feb-22,Director 2017+,Land Adjoining Ard Reayrt And Rear To Wayside Laxey Isle Of Man  
Permitted,21/01264/D,"Installation of illuminated & non-illuminated fascia signs, non-illuminated wall mounted sign and replacement panel to existing totem sign",17-Jan-22,Principal Planner - Enf (AM),Currys Spring Valley Industrial Estate Douglas Isle Of Man IM2 2QR 
Permitted,21/01265/B,Conversion from leisure facility to retail unit,12-Apr-22,Planning Committee,Cherry Orchard Swimming Pool Bridson Street Port Erin Isle Of Man IM9 6AN 
Permitted,21/01267/B,"Erection of rear and side extensions to dwelling, and widening of existing driveway and vehicle access.",21-Feb-22,Head of Development Management,Ardlamont 8 Y Vaarney Yiarg Castletown Isle Of Man IM9 1HZ 
Refused,21/01268/B,Erection of front and rear extension.,28-Jan-22,Head of Development Management,55 Bemahague Avenue Onchan Isle Of Man IM3 4AP
Permitted,21/01269/B,Installation of a replacement shop front,08-Feb-22,Principal Planner- North (CB),6 Prospect Hill Douglas Isle Of Man IM1 1EJ 
Refused,21/01270/B,Erection of decking to front the elevation (retrospective),25-Jan-22,Principal Planner- North (CB),40 Ballaquark Douglas Isle Of Man IM2 2ET
Permitted,21/01271/B,Erection of detached garage,16-Sep-22,Principal Planner- North (CB),1 Church Close Lonan Laxey Isle Of Man IM4 7JY
Permitted,21/01273/B,Alterations and extension to existing garage,09-Feb-22,Head of Development Management,Fire Station Peel Road Douglas Isle Of Man IM1 5ED
Refused,21/01274/B,Erection of an agricultural storage building,10-Jan-22,Director 2017+,Field 534374 Creg-Ny-Baa Back Road Creg Ny Baa Onchan Isle Of Man  
Permitted,21/01276/B,Alterations and erection of an extension to the rear elevation,22-Sep-22,Principal Planner- North (CB),2 Summerhill Douglas Isle Of Man IM2 4PJ
Permitted,21/01279/B,Proposed alterations to existing conservatory,25-Apr-22,Head of Development Management,East Ballabane Smeale Ramsey Isle Of Man IM7 3EB 
Permitted,21/01280/B,Erection of a raised decking area,21-Feb-22,Head of Development Management,Upper Ballayack Earystane Colby Isle Of Man IM9 4HN 
Permitted,21/01282/B,Alterations to increase size of window to front elevation and removal of a window to side elevation,21-Feb-22,Head of Development Management,Glenfield House Glen Road Colby Isle Of Man IM9 4HW
Permitted,21/01285/C,Change of use of existing warehouse into a leisure facility,23-Feb-22,Planning Committee,Unit 3  Balthane Industrial Estate Ballasalla IM9 2AJ
Permitted,21/01287/B,Erection of shed and carport,25-Mar-22,Principal Planner- North (CB),Laurel Bank Rencell Hill Laxey Isle Of Man IM4 7BJ
Refused,21/01288/B,Erection of raised decking (retrospective),12-Jan-22,Head of Development Management,41 Castlemona Avenue Douglas Isle Of Man IM2 4EB
Permitted,21/01289/B,"Alteration and alignment of 2 existing farm access points to provide improved access to Farm and farmland, that straddles the A26 Braaid Road, St Marks. A farm track is in included in the proposal to access the main farm buildings/area",21-Jul-22,Planning Committee,"Ballavarvane Farm And Fields 435406, 434589 Braaid Road St Marks Ballasalla Isle Of Man IM9 3AP"
Permitted,21/01290/B,Erection of proposed detached dwelling and integral garages,23-Feb-22,Planning Committee,Water Gardens Jurby Coast Road Jurby West Isle Of Man IM7 3AS 
Refused,21/01292/B,"Alterations, erection of a loft extension with associated dormer window",11-Jul-22,Head of Development Management,12 Groudle Road Onchan Isle Of Man IM3 2EJ
Refused,21/01295/B,"Alterations, erection of a dwelling, conversion of four flats into three dwellings, creation of parking and vehicular access, bicycle / bin store and landscaping",25-Mar-22,Principal Planner- North (CB),104 Summerhill Road Onchan Isle Of Man IM3 1NJ
Permitted,21/01299/B,Erection of a single storey extension to rear elevation,28-Jan-22,Principal Planner - South (JS),6 Close Cam Port Erin Isle Of Man IM9 6NB
Permitted,21/01300/CON,"Registered Building consent for alterations to Tower roof involving the removal of modern roof and chimney and reinstatement of slate roof, former window, flued stone chimneys, stone gable wall, attic layout and water goods (in association with 21/01301/G",10-Jan-22,Principal Planner- North (CB),Bishopscourt Mansion House Bishopscourt Kirk Michael Isle Of Man IM6 2EZ 
Permitted,21/01301/GB,"Alterations to Tower roof involving removal of modern roof and chimney and reinstatement of slate roof, dormer window and chimneys (in association with 21/01300/CON)",10-Jan-22,Principal Planner- North (CB),Bishopscourt Mansion House Bishopscourt Kirk Michael Isle Of Man IM6 2EZ 
Permitted,21/01302/B,Alterations and erection of extension (Amendment to P/A 18/00007/B),26-Aug-22,Principal Planner - South (JS),Mullen Beg Patrick Road Patrick Village Isle Of Man IM5 3AW
Permitted,21/01303/B,Erection of a rear extension to dwelling,18-Feb-22,Principal Planner- North (CB),10 Birch Drive Ballawattleworth Peel Isle Of Man IM5 1WQ 
Permitted,21/01304/B,Erection of an extension to rear elevation,07-Apr-22,Head of Development Management,3 Ballamaddrell Port Erin Isle Of Man IM9 6AS
Permitted,21/01307/D,Erection of an illuminated projection sign,18-Jan-22,Principal Planner- North (CB),3 & 3A Ridgeway Street Douglas Isle Of Man IM1 1EW
Permitted,21/01308/B,Creation of Viking Settlement for education and entertainment purposes including erection of buildings and means of access,08-Jul-22,Planning Committee,Kattegat Jurby Road Sandygate Ramsey Isle Of Man IM7 3AG 
Permitted,21/01311/B,Installation of ground mounted solar array.,23-Feb-22,Planning Committee,Area Of Land Adjacent To Upper Howe Farm Old Castletown Road Douglas Isle Of Man  
Permitted,21/01313/B,"Conversion of existing residential and commercial space into retail (class 1.1), tea rooms (class 1.3), restaurant (class 1.3), and tourist accommodation above",25-Jan-22,Principal Planner - South (JS),Overcliffe The Promenade Port St. Mary Isle Of Man IM9 5DA
Permitted,21/01315/B,Installation of ground mounted solar panels and timber fence,03-May-22,Planning Committee,Field 314194 Ramsey Road Peel Isle Of Man  
Permitted,21/01316/B,"Temporary siting of four storage containers (for food and drink), platforms, scaffolding and spectator seating during the Isle of Man TT and the Isle of Man Festival of Motorcycling races",26-Apr-22,Planning Committee,Land Adjacent To Glen Moar Mill And Field 315139 Glen Helen Road Laurel Bank St Johns Isle Of Man IM4 3NN 
Permitted,21/01317/B,Conversion of disused outbuildings to ancillary living space,09-Sep-22,Principal Planner- North (CB),Skinscoe Farm Ramsey Road Laxey Isle Of Man IM4 7PP
Permitted,21/01318/C,Change of use of ground floor hairdressers to a bar,08-Feb-22,Principal Planner- North (CB),26 - 27 Loch Promenade (former Windsor Hotel) Douglas Isle Of Man IM1 2LY
Permitted,21/01319/B,Erection of first floor extension above existing garage,08-Feb-22,Principal Planner- North (CB),48 Governors Hill Douglas Isle Of Man IM2 7AS
Permitted,21/01321/B,Erection of garage with storage over (amendment to PA 20/01170/B),08-Feb-22,Head of Development Management,Courtlands 2 Marathon Avenue Douglas Isle Of Man IM2 4HZ
Permitted,21/01324/B,Alterations and erection of ground and first floor extensions,14-Feb-22,Principal Planner - South (JS),6 Lucerne Court Douglas Isle Of Man IM2 6BJ 
Permitted,21/01325/B,Removal of a chimney stack,19-Jan-22,Head of Development Management,38 York Road Douglas Isle Of Man IM2 3AX
Permitted,21/01326/B,Erection of 10 dwellings (change of dwelling designs from approved PA 20/01367/B),06-May-22,Planning Committee,"Plots 2 - 6, 14 - 17 & 19  Land Adjoining Auldyn Way, Auldyn Walk And Gardeners Lane Ramsey IM10 1MM"
Permitted,21/01327/B,"Alterations, creation of flat roof over garage (retrospective), replacement dormers, installation of glass balustrade, creation of first floor French doors from existing window and lowering of garden area to create a patio",19-Jan-22,Head of Development Management,50 Derby Square Douglas Isle Of Man IM1 3LP
Permitted,21/01328/B,Erection of rear extension,04-Feb-22,Head of Development Management,68 Governors Hill Douglas Isle Of Man IM2 7EU
Permitted,21/01329/B,Erection of first floor extension above garage,04-Mar-22,Head of Development Management,8 St Marys Meadow Ballaugh Isle Of Man IM7 5AJ
Refused,21/01332/C,Additional use of summerhouse as self-catering tourist accommodation,07-Mar-22,Director 2017+,Greenbank 33 Mines Road Laxey Isle Of Man IM4 7NH
Permitted,21/01334/B,"Alterations, erection of extension and detached sun room and widening of driveway and vehicular access",02-Mar-22,Principal Planner - Enf (AM),2 Birch Hill Avenue Onchan Isle Of Man IM3 4EW
Permitted,21/01335/B,Conversion of structure to provide retail and takeaway area with associated sheltered seating,01-Apr-22,Head of Development Management,6 Cubicles And Huts The Promenade Laxey Isle Of Man IM4 7DD
Permitted,21/01336/B,Erection of a detached double garage,10-May-22,Planning Committee,Glenside Cottage West Baldwin Isle Of Man IM4 5HA 
Permitted,21/01337/B,Extensision on top of existing garage.,21-Jan-22,Head of Development Management,12 Seafield Crescent Onchan Isle Of Man IM3 3BY
Permitted,21/01339/B,"Alterations and extension to existing garage,",04-Feb-22,Head of Development Management,The Quoins Fistard Port St. Mary Isle Of Man IM9 5PE 
Permitted,21/01341/B,Alterations and extension to existing tholtan to form dwelling,11-May-22,Planning Committee,Kates Cottage Ballnahowe Road Ballnahowe Port Erin Isle Of Man  
Permitted,21/01343/C,Change of use of garage to a gym business,03-Feb-22,Planning Committee,Garage Adjacent To 4 Windsor Terrace Douglas Isle Of Man IM1 3LU
Permitted,21/01344/B,Erection of a side extension to dwelling,08-Feb-22,Principal Planner- North (CB),1 Julian Road Douglas Isle Of Man IM2 6ER
Permitted,21/01345/B,Installation of windows to the east and west face of the building,17-Jan-22,Principal Planner - South (JS),Ballaquane Cottage Poortown Road Peel Isle Of Man IM5 2AR
Permitted,21/01346/D,Erection of four non illuminated advertisement boards to the front elevation,06-Jan-22,Head of Development Management,Units 16 And 17  Snugborough Trading Estate Union Mills Isle Of Man IM4 4LG
Permitted,21/01347/B,Window / door alterations and roofing works to agricultural storage building (retrospective),27-Sep-22,Planning Committee,Field 335429 Adjacent To Dinahs Cottage Main Road Glen Maye Isle Of Man IM5 3AU 
Permitted,21/01348/B,Erection of seven industrial / storage buildings,27-Apr-22,Principal Planner- North (CB),Unit D Balderton Court Balthane Ballasalla Isle Of Man IM9 2AJ 
Permitted,21/01350/B,Replacement of existing conservatory and erection of single storey extension to rear elevation,18-Jan-22,Principal Planner - South (JS),Croit-Y-Keeil Harbour Road Santon Isle Of Man IM4 1HF
Permitted,21/01353/B,"Temporary erection of 150 bell tents for camping during TT period, between the following dates: 27th May - 14th June 2022, 26th May - 13th June 2023, 31st May - 18th June 2024 & 30th May - 17th June 2025.",21-Mar-22,Planning Committee,Ballakermeen High School St Catherines Drive Douglas Isle Of Man IM1 4BE 
Permitted,21/01357/B,Replacement window and balcony door to front elevation,17-Jan-22,Principal Planner - Enf (AM),8 Strathallan Crescent Douglas Isle Of Man IM2 4NR
Permitted,21/01358/B,"Conversion of existing outbuilding into ancillary living accommodation, erection of a carport, installation of patio doors, and creation of a pond with associated landscaping works",11-May-22,Planning Committee,Old Ballacorris Mullinaragher Road Santon Isle Of Man IM4 1HZ 
Permitted,21/01360/B,Alterations including creation of new access and infill of an existing access to wall,25-Mar-22,Head of Development Management,1 Marine Garden Loch Promenade Douglas Isle Of Man  
Permitted,21/01361/C,Change of use from office use to a residential dwelling,04-Feb-22,Head of Development Management,97 Woodbourne Road Douglas Isle Of Man IM1 3AW 
Permitted,21/01362/B,Proposed alterations of existing detached garage to create home office / guest accommodation with attic space and carport,14-Mar-22,Principal Planner- North (CB),The Old Mill Mullinaragher Road Santon Isle Of Man IM4 1HZ
Permitted,21/01363/B,Alterations and extensions to dwelling.,03-Mar-22,Principal Planner - Enf (AM),Port E Vullen House Port E Vullen Ramsey Isle Of Man IM7 1AN 
