Planning  Applications Determined between 1/1/19 - 31/12/19,,,,,
Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Permitted,19/00789/C,Additional use as tourist accommodation,22-Aug-19,Principal Planner - South (SC),Apartment 1  Imperial House 5 Shore Road Peel Isle Of Man IM5 1AH
Permitted,19/00792/B,Alteration and extension to rear of property,22-Aug-19,Principal Planner - South (SC),22 Birchleigh Close Onchan Isle Of Man IM3 4EX
Permitted,18/01100/GB,"Installation of a boiler flue, window alteration and replacement of existing kitchen flue (retrospective) (in association with 18/01101/CON)",16-Apr-19,Head of Development Management,The George Hotel The Parade Castletown Isle Of Man IM9 1LG
Permitted,18/01101/CON,"Registered Building consent for the installation of a boiler flue, window alteration and replacement of existing kitchen flue (retrospective) (in association with 18/01100/GB) Registered Building Nos. 38",16-Apr-19,Head of Development Management,The George Hotel The Parade Castletown Isle Of Man IM9 1LG
Permitted,19/00109/B,Installation of retaining walls with raised patios and associated steps (retrospective),15-Mar-19,Principal Planner - South (SC),Roseneath Ramsey Road Laxey Isle Of Man IM4 7PD
Permitted,19/00139/B,"Replacement of existing porch, installation of two patio doors in place of windows and alterations to two windows (in association with 19/00142/CON)",25-Mar-19,Director 2017+,Balleira Farm Balleira Road Kirk Michael Isle Of Man IM6 1EE
Permitted,19/00144/B,Removal of existing render on both gable ends and repoint exposed stone walls and change to include additional use of residential dwelling as tourist accommodation,03-May-19,Principal Planner- North (CB),Riverside Glen Chass Road Glen Chass Port St. Mary Isle Of Man IM9 5PN
Permitted,19/00927/C,Additional use of existing dwelling to provide beauty treatment services,23-Sep-19,Planning Committee,Briarcliffe House Bretney Road Jurby Isle Of Man IM7 3EU
Permitted,19/00930/B,Installation of replacement windows to rear elevation,30-Oct-19,Principal Planner - South (SC),The Waverley Guest House 23 Hutchinson Square Douglas Isle Of Man IM2 4HP
Permitted,19/00931/B,Alterations and erection of extension to rear of dwelling,01-Oct-19,Principal Planner - South (SC),31 Christeens Way Ballakillowey Colby Isle Of Man IM9 4BG 
Permitted,19/00932/D,Erection of information board,01-Oct-19,Head of Development Management,Northern End Of Disused Railway Line Mines Road Foxdale Isle Of Man  
Permitted,19/00933/B,"Landscaping and removal of chimney stack (part retrospective), alterations, installation of two dormers, addition of flat roof, creation of off road parking and vehicle access",10-Oct-19,Principal Planner - South (SC),Woodford Highfield Drive Baldrine Isle Of Man IM4 6EE
Permitted,19/00111/B,"Conversion of barn to provide residential accommodation, alterations and roofing works to dwelling and replacement of existing container with a boat house",15-Apr-19,Planning Committee,Ballaqueston Malew Road Ballasalla Isle Of Man IM9 3DJ
Permitted,19/00112/B,Alterations to building to provide additional entrance doorways,04-Apr-19,Principal Planner - South (SC),Unit 1 Isle Of Man Food Park Mill Road Peel Isle Of Man IM5 1TD 
Permitted,19/00271/B,Alterations and erection of rear extension to provide ground floor retail unit (class1) with three residential apartments above,16-Jul-19,Planning Committee,7 Marina Road Douglas Isle Of Man IM1 2HD 
Permitted,19/00304/B,Installation of a flue,21-May-19,Head of Development Management,28 Hilltop Rise Douglas Isle Of Man IM2 2LG
Permitted,19/00305/B,"Rendering works, alteration to front facade parapet and installation of first floor window to rear elevation (with reference to PA 18/00508/B)",18-Jun-19,Head of Development Management,4 The Crofts Castletown Isle Of Man IM9 1LY
Permitted,19/00306/C,Additional use of residential dwelling as tourist living accommodation,15-May-19,Principal Planner - South (SC),Nelsons Cottage 24 Market Street Peel Isle Of Man IM5 1AD
Permitted,19/00307/B,"Alterations, erection of extensions and detached garage",14-May-19,Planning Committee,Fern Bank West Kimmeragh Road Bride Isle Of Man IM7 4BA
Permitted,19/00308/B,Window alterations and erection of side extension,02-May-19,Head of Development Management,Brookvue Ballaughton Lane Douglas Isle Of Man IM2 1NB 
Permitted,19/00674/B,Erection of a replacement summerhouse,23-Jul-19,Principal Planner - South (SC),Hawthorn Cottage Maughold Isle Of Man IM7 1AS 
Permitted,19/00675/B,Reinstallation of metal access stairs / rails from garden to rear garage roof and installation of glazed balustrade above existing garage,18-Dec-19,Planning Committee,Marina Cottage 17 - 18 Shore Road Peel Isle Of Man IM5 1NH
Permitted,19/00676/B,Conversion and extension of existing single garage to provide additional living accommodation ancillary to existing property (retrospective amendment to approved PA 18/00882/B),23-Jul-19,Principal Planner - South (SC),Cronk Breck Bernahara Road Andreas Isle Of Man IM7 3HH 
Permitted,19/00798/B,Erection of detached garage,30-Sep-19,Principal Planner - South (SC),1 Ballanard Woods Ballanard Road Douglas Isle Of Man IM2 5PQ 
Permitted,19/01170/B,Erection of detached dwelling with external heat pump and solar panels (amendment to PA 19/00636/B),17-Dec-19,Principal Planner- North (CB),Plot 37 Grove Park Clifton Drive Ramsey Isle Of Man  
Permitted,18/01000/B,"Alterations, erection of a two storey extension to side elevation and installation of a flue",20-Feb-19,Principal Planner - South (SC),38 Ard Reayrt Laxey Isle Of Man IM4 7QP 
Permitted,18/00982/B,Conversion of existing offices to provide ground floor office and seven residential apartments,20-Feb-19,Principal Planner - South (SC),5  & 6 Goldie Terrace Douglas Isle Of Man IM1 1EB 
Permitted,18/01156/B,Alterations and erection of a two storey extension to side elevation,04-Jan-19,Head of Development Management,1 The Sycamores  Saint Marys Road Port Erin Isle Of Man IM9 6JJ
Permitted,18/01224/B,Creation of overflow car park for occasional use by staff and visitors,13-Aug-19,Planning Committee,The Bungalow Ard Jerkyll East Foxdale Road Eairy Isle Of Man IM4 3HL 
Permitted,18/01237/B,"Alterations, erection of rear and first floor extensions, erection of detached garage and removal of existing and creation of new driveway and access",10-Jan-19,Head of Development Management,6 Church View Braddan Douglas Isle Of Man IM4 4TF
Permitted,18/01239/B,Installation of replacement front door,04-Jan-19,Head of Development Management,20 Bridge Street Peel Isle Of Man IM5 1NF
Permitted,19/00853/B,"Alterations, demolition of existing porch and erection of an extension",12-Sep-19,Head of Development Management,Cronk E Dhooney Farmhouse Cronk Y Dhooney Ballakilpheric Colby Isle Of Man IM9 4BS
Permitted,19/00854/C,Additional use of residential apartment as tourist living accommodation,04-Sep-19,Head of Development Management,Flat 2 1st Floor  Lyndley North Shore Road Ramsey Isle Of Man IM8 3AN
Permitted,19/00856/B,Alterations and erection of extension with flue and erection of detached building with flue to provide a hobby studio,12-Sep-19,Head of Development Management,28 Cronk Cullyn Colby Isle Of Man IM9 4NQ 
Permitted,19/00857/B,"Alterations, erection of extension and installation of a flue",01-Oct-19,Head of Development Management,20 Ballamillaghyn Estate Mount Rule Douglas Isle Of Man IM4 4HX
Permitted,19/00859/C,Additional use of residential property to provide tourist living accommodation,01-Oct-19,Head of Development Management,Ballawyllin Beg Farm East Baldwin Isle Of Man IM4 5ER 
Permitted,19/00860/B,"Alterations, creation of an enclosed front porch and erection of rear extension",04-Sep-19,Head of Development Management,Rectory Ballacrosha Ballaugh Isle Of Man IM7 5AQ
Permitted,18/01210/B,Replacement of existing glazed conservatory roof with tiles,10-Jan-19,Head of Development Management,8 Conister Close Onchan Isle Of Man IM3 4BH
Permitted,19/00564/B,"Infill of existing porch including new window, and erection of detached garage",27-Jun-19,Head of Development Management,Ballaskilley Lhen Road Bride Isle Of Man IM7 4BG
Permitted,19/00644/B,"Alterations, erection of extension to replace conservatory and creation of raised patio and decking areas to rear elevation",23-Jul-19,Principal Planner - South (SC),The Anchorage Port E Vullen Ramsey Isle Of Man IM7 1AP 
Permitted,19/01205/B,Replacement of existing 4m high chain-link fence around tennis court with 4m high ball stop fence.,19-Dec-19,Principal Planner - South (SC),Glen Road Recreation Area Glen Road Laxey Isle Of Man IM4 7AH
Permitted,19/00593/B,Alterations to existing chimney stack,23-Jul-19,Principal Planner - South (SC),4 Hawthorn Close Onchan Isle Of Man IM3 3HL
Permitted,19/00594/B,Installation of replacement windows and door to front elevation,02-Aug-19,Head of Development Management,27 Kensington Road Douglas Isle Of Man IM1 3EW
Permitted,19/00597/B,Installation of patio door at rear elevation replacing existing window,01-Aug-19,Head of Development Management,Flat 2  Victoria Manor Victoria Road Douglas Isle Of Man IM2 6AQ
Permitted,19/00599/B,Alterations and erection of first floor extension,04-Jul-19,Principal Planner - South (SC),Willowmead Ballaughton Meadows Douglas Isle Of Man IM2 1JG
Permitted,19/00602/B,Alterations and erection of single storey extension,10-Jul-19,Principal Planner - South (SC),Lezayre Quarterbridge Road Douglas Isle Of Man IM2 3RG
Permitted,19/00620/B,Removal of existing external door and installation of patio to rear of dwelling,15-Oct-19,Principal Planner- North (CB),118 Ballabrooie Drive Douglas Isle Of Man IM1 4HQ
Permitted,19/01020/D,Erection of interpretation board to wall within clock tower garden area,08-Nov-19,Head of Development Management,Clock Tower Mines Road Foxdale Isle Of Man  
Permitted,18/00610/C,"Change of use of industrial units to vehicle servicing, repairs and sales (retrospective)",29-Jan-19,Principal Planner - South (SC),Unit 1-2 Old Quarry Douglas Head Industrial Estate Douglas Isle Of Man IM1 5BF 
Permitted,18/01173/B,Alterations erection of extension to replace existing and creation of raised patio and decked area,04-Mar-19,Principal Planner- North (CB),Cronksyde 5 Cronk Road Union Mills Isle Of Man IM4 4NJ
Permitted,18/00907/B,Re-routing of part of access lane to approved Tholtan (PA 15/00448/B),21-Feb-19,Principal Planner- North (CB),Part Field 425024 Ballaglonney Farm Ronague Road Ronague Castletown Isle Of Man  
Permitted,19/00699/B,Erection of extension and flue to rear elevation,08-Aug-19,Principal Planner - South (SC),26 Queens Valley Ramsey Isle Of Man IM8 1NG 
Permitted,19/00700/B,Installation of replacement existing conservatory roof with tiles,07-Aug-19,Head of Development Management,1 Ballagarey Crescent Glen Vine Isle Of Man IM4 4FA
Permitted,18/01112/CON,"Registered Building consent for demolition works, alterations, erection of extension and creation of vehicular access (in association with 18/01111/B)",01-Mar-19,Principal Planner- North (CB),51 Brunswick Road Douglas Isle Of Man IM2 3NW
Permitted,18/01316/B,"Alterations and extensions to property, including replacement windows and doors, removal of rear outbuildings and erection of single storey extension, removal and reconstruction of main front facade external wall (in association with 18/01317/CON).",31-Jan-19,Principal Planner - South (SC),2 Osborne Terrace Douglas Isle Of Man IM1 3LH
Permitted,19/00040/B,Erection of agricultural building and replacement roof to adjacent existing agricultural building,20-Feb-19,Principal Planner- North (CB),Ballaskelly Hillberry Mountain Road Onchan Isle Of Man IM4 5BL
Permitted,19/00701/C,"Change of use from Department of Health residential care home to residential use, additional tourist use for Mews Cottage (part retrospective)",02-Aug-19,Head of Development Management,Aingeville 93 Woodbourne Road Douglas Isle Of Man IM2 3AW
Permitted,19/00702/B,Alterations and erection of a two storey extension and widening of vehicle access,15-Nov-19,Planning Committee,34 Auburn Road Onchan Isle Of Man IM3 1LW
Permitted,19/00703/B,"Alterations, erection of extension, dormer and replacement porch",24-Oct-19,Principal Planner - South (SC),2 Pairk Beg Port Erin Isle Of Man IM9 6NH
Permitted,19/00704/C,Additional use of dwelling as tourist accommodation,27-Aug-19,Principal Planner- North (CB),14 Sunnydale Avenue Port Erin Isle Of Man IM9 6EU
Permitted,19/00705/B,"Alterations, erection of an extension to replace conservatory and installation of a flue (retrospective amendment to PA 18/00204/B)",09-Aug-19,Head of Development Management,22 Ballagyr Park Peel Isle Of Man IM5 1UN
Permitted,19/00874/B,Alterations and extension to existing detached two tourist units building to create a self-contained residential annexe,11-Oct-19,Planning Committee,Staward Farm House Sulby Isle Of Man IM7 2BA 
Permitted,19/01127/B,Installation of a 10 bike shelter,09-Dec-19,Principal Planner - South (SC),Police Headquarters And Premises Dukes Avenue Douglas Isle Of Man IM2 4RG 
Permitted,19/01128/B,Installation of a heat pump to replace existing boiler,11-Dec-19,Principal Planner - South (SC),Loughen E Yeigh Farm Bayr Ny Hayrey Lezayre Ramsey Isle Of Man IM7 2AU
Permitted,19/00764/B,Replacement of existing glazed conservatory roof with tile,22-Aug-19,Principal Planner - South (SC),5 Abbots Close Ballasalla Isle Of Man IM9 3EA
Permitted,19/00765/B,Erection of a 20 cycle bike shelter,25-Sep-19,Principal Planner- North (CB),Ballakermeen High School St Catherines Drive Douglas Isle Of Man IM1 4BE 
Permitted,19/01156/B,Erection of a shed (retrospective),12-Dec-19,Principal Planner - South (SC),Fairleigh 25 Brunswick Road Douglas Isle Of Man IM2 3LG
Permitted,19/01158/B,Erection of an external attached store,17-Dec-19,Principal Planner- North (CB),1 Victoria Terrace Peel Isle Of Man IM5 1PG 
Permitted,19/01140/B,"Sports playing field development comprising of sports pitches, four cricket nets, erection of 3m high perimeter fencing and associated drainage along with temporary road for construction access and compound",20-Dec-19,Principal Planner - South (SC),"Field 433109, Adjacent To Castle Rushen High School, And Fields 434016, 434013 & 434015 Arbory Road Castletown Isle Of Man  "
